ROG3,Ctry,PeopleID3,PeopNameInCountry,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,PrimaryReligionPC,ROL3,PrimaryLanguageName,Population,10_40Window,LocationInCountry,PrimaryReligion,PercentEvangelical,PercentAdherents,LeastReached,JPScale,BibleStatus,JF,AudioRecordings,NTOnline,IndigenousCode,Latitude,Longitude,PhotoAddress,MapAddress
GM,Alemanha,12662,"Khmer central",20,"Povos do Sudeste Asiático",239,Mon-Khmer,Budismo,khm,Khmer,13000,N,,Budismo,2.000,4.000,Y,1,5,Y,Y,KMHBSCN2DA,N,52.599,13.454,p12662.jpg,
GM,Alemanha,12877,"Kurdo curmanji",14,Iranianos-Medos,208,Kurd,Islã,kmr,"Kurdish, Northern",546000,N,,Islã,0.050,0.200,Y,1,5,Y,Y,KMRIBT,N,52.5020817016092,13.395483179605,p12877.jpg,m12877_gm.png
GM,Alemanha,13727,"Laz lazuri",12,"Povos da Eurásia",157,Caucasus,Islã,lzz,Laz,1000,N,,Islã,2.000,4.000,Y,1,0,N,Y,,N,52.541448,13.197584,p13727.jpg,
GM,Alemanha,18605,"Mongol khalka",11,"Povos do Leste Asiático",238,Mongolian,Budismo,khk,"Mongolian, Halh",1500,N,,"Religiões Étnicas",1.400,2.000,Y,1,5,Y,Y,KHKMUB,N,52.529354,13.446077,p18605.jpg,
GM,Alemanha,14256,"Pashtun do norte",21,"Povos do Sul Asiático",463,"South Asia Muslim - Pashtun",Islã,pbu,"Pashto, Northern",39000,N,,Islã,0.000,0.000,Y,1,5,Y,Y,,N,50.126857,8.681869,p14256.jpg,m14256.png
GM,Alemanha,19211,"Sul-asiático general",21,"Povos do Sul Asiático",468,"South Asia - other",Hinduísmo,hin,Hindi,195000,N,,Hinduísmo,0.200,3.000,Y,1,5,Y,Y,HNDWTCN2DA,N,51.680951,7.818783,p19211.jpg,
GM,Alemanha,15201,"Tadjique afegão",14,Iranianos-Medos,299,Tajik,Islã,tgk,Tajik,26000,N,,Islã,0.100,0.300,Y,1,5,Y,Y,TGKIBTN2DA,N,53.575129,10.047306,p15201.jpg,m15201.png
GM,Alemanha,11277,"Thai central",20,"Povos do Sudeste Asiático",303,Thai,Budismo,tha,Thai,21000,N,,Budismo,0.200,0.400,Y,1,5,Y,Y,THATSVN2DA,N,50.136838,8.667842,p11277.jpg,
GM,Alemanha,18274,Turco,24,"Povos Túrquicos",309,Turkish,Islã,tur,Turkish,1566000,N,,Islã,0.000,0.000,Y,1,5,Y,Y,TRKWTC,N,51.4880002071438,7.04351516539253,p18274.jpg,m18274_gm.png
GM,Alemanha,15727,Urdu,21,"Povos do Sul Asiático",468,"South Asia - other",Hinduísmo,urd,Urdu,23000,N,,Islã,0.000,0.000,Y,1,5,Y,Y,URDPAKN2DA,N,52.480814,13.438067,p15727.jpg,
GM,Alemanha,20455,Yazidi,14,Iranianos-Medos,208,Kurd,Islã,kmr,"Kurdish, Northern",51000,N,,"Religiões Étnicas",0.000,0.000,Y,1,5,Y,Y,KMRIBT,N,52.538934,13.416498,p20455.jpg,
GM,Alemanha,10252,Zaza-alevica,14,Iranianos-Medos,208,Kurd,Islã,kiu,"Zazaki, Northern",31000,N,"Many major cities",Islã,0.000,0.000,Y,1,3,Y,Y,,N,52.505604,13.386777,p10252.jpg,
AN,Andorra,13819,"Árabe marroquino",10,"Mundo Árabe",115,"Arab, Maghreb",Islã,ary,"Arabic, Moroccan Spoken",500,N,,Islã,0.699,1.000,Y,1,4,Y,Y,ARYMBS,N,42.534721,1.475602,p13819.jpg,
AN,Andorra,19211,"Sul-asiático general",21,"Povos do Sul Asiático",468,"South Asia - other",Hinduísmo,hin,Hindi,600,N,,Hinduísmo,0.300,1.000,Y,1,5,Y,Y,HNDWTCN2DA,N,42.480647,1.53237,p19211.jpg,
AO,Angola,19206,"Chinese, general",11,"Povos do Leste Asiático",161,Chinese,Não-religioso,cmn,"Chinese, Mandarin",388000,N,,Não-religioso,0.700,1.049,Y,1,5,Y,Y,CHNUNVN2DA,N,-8.84397890330376,13.2233856573222,p19206.jpg,
SA,"Arábia Saudita",15152,"Arab, Syrian",10,"Mundo Árabe",113,"Arab, Levant",Islã,apc,"Arabic, North Levantine Spoken",176000,Y,,Islã,0.100,4.000,Y,1,3,N,Y,,N,24.9527619993668,47.0639429995697,p15152.jpg,m00007.png
SA,"Arábia Saudita",15484,"Arab, Tihami",10,"Mundo Árabe",118,"Arab, Yemeni",Islã,acq,"Arabic, Taizzi-Adeni Spoken",154000,Y,"Red Sea coast and adjacent highlands",Islã,0.000,0.000,Y,1,3,Y,Y,,Y,16.997694000078,42.8236170000245,p15484.jpg,m15484_sa.png
SA,"Arábia Saudita",10758,"Árabe beduíno",10,"Mundo Árabe",136,"Bedouin, Arabian",Islã,ars,"Arabic, Najdi Spoken",1321000,Y,,Islã,0.000,0.300,Y,1,3,N,Y,,Y,24.6935871172516,46.6612763962887,p10758.jpg,m10758_sa.png
SA,"Arábia Saudita",10376,"Árabe catarense",10,"Mundo Árabe",111,"Arab, Arabian",Islã,afb,"Arabic, Gulf Spoken",606000,Y,"North, Ash Sharqiyah Province, from southeast Kuwait border inland, then east to Persian Gulf north of Al Damman; south, Yeman and Oman borders, Ash Sharqiyah and Najran provinces.",Islã,0.100,0.200,Y,1,3,Y,Y,,Y,21.7353,55.18249,p10376.jpg,m00007.png
SA,"Arábia Saudita",15198,"Árabe iemenita",10,"Mundo Árabe",118,"Arab, Yemeni",Islã,acq,"Arabic, Taizzi-Adeni Spoken",241000,Y,,Islã,0.000,0.100,Y,1,3,Y,Y,,N,22.4359489997465,46.1858990003386,p15198.jpg,m00079.png
SA,"Arábia Saudita",10378,"Árabe omanense",10,"Mundo Árabe",111,"Arab, Arabian",Islã,acx,"Arabic, Omani Spoken",138000,Y,,Islã,0.100,0.300,Y,1,1,N,Y,,N,24.1360734553257,47.2926628927783,p10378.jpg,m10378_sa.png
SA,"Arábia Saudita",14784,"Árabe saudita hijazi",10,"Mundo Árabe",111,"Arab, Arabian",Islã,acw,"Arabic, Hijazi Spoken",21142000,Y,"Entire Red Sea coast and inland, Tabuk, Al Madinah, Makkah, Al Bahah, ’Asir and Jizan provinces.",Islã,0.120,0.300,Y,1,0,N,Y,,Y,21.4199015333291,39.7996924126747,p14784.jpg,m14784_sa.png
SA,"Arábia Saudita",10759,"Árabe saudita najdi",10,"Mundo Árabe",136,"Bedouin, Arabian",Islã,ars,"Arabic, Najdi Spoken",3871000,Y,"Widespread, especially in interior areas, including Al Hudud ash Shamaliyah, Al Jawf, Al Qasim, and Ha’il provinces; Al Madinah Province, Ta’if area and east; in south, western portions of Najran and ’Asir provinces, with a small border area in Jizan Province; all but the southeast of Ar Riyad Province, northern portions of Ash Sharqiyah Province; northeastern Tabuk Province.",Islã,0.120,0.600,Y,1,3,N,Y,,Y,24.5584860491918,46.880773131275,p10759.jpg,m10759_sa.png
SA,"Arábia Saudita",15104,"Árabe sudanês",10,"Mundo Árabe",117,"Arab, Sudan",Islã,apd,"Arabic, Sudanese Spoken",169000,Y,,Islã,0.129,1.400,Y,1,4,Y,Y,APDAS2N2DA,N,21.5970639960066,39.2134918919372,p15104.jpg,m00077.png
SA,"Arábia Saudita",15034,"Baloch do sul",21,"Povos do Sul Asiático",455,Baloch,Islã,bcc,"Balochi, Southern",17000,Y,,Islã,0.000,0.000,Y,1,4,Y,Y,,N,24.6527930067918,46.6863462645684,p15034.jpg,
SA,"Arábia Saudita",12106,Hindi,21,"Povos do Sul Asiático",468,"South Asia - other",Hinduísmo,hin,Hindi,172000,Y,,Hinduísmo,0.800,1.000,Y,1,5,Y,Y,HNDWTCN2DA,N,24.694158,46.749517,p12106.jpg,
SA,"Arábia Saudita",12140,Hui,11,"Povos do Leste Asiático",162,"Hui, Dungan",Islã,cmn,"Chinese, Mandarin",34000,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,CHNUNVN2DA,N,24.630084,46.770154,p12140.jpg,
SA,"Arábia Saudita",14715,"Iemenita árabe do norte",10,"Mundo Árabe",118,"Arab, Yemeni",Islã,ayn,"Arabic, Sanaani Spoken",274000,Y,,Islã,0.000,0.000,Y,1,1,N,Y,,N,18.216971,42.502291,p14715.jpg,
SA,"Arábia Saudita",17000,Javanês,17,"Povos Malaios",196,Java,Islã,jav,Javanese,31000,Y,,Islã,1.500,2.800,Y,1,5,Y,Y,JAVNRFN2DA,N,24.594506,46.711298,p17000.jpg,
SA,"Arábia Saudita",11675,Kabardian,12,"Povos da Eurásia",157,Caucasus,Islã,kbd,Kabardian,28000,Y,,Islã,0.180,1.500,Y,1,4,Y,Y,,N,24.7454939730684,46.7713221497974,p11675.jpg,m11675_sa.png
SA,"Arábia Saudita",13220,"Mahra, South Arabic",10,"Mundo Árabe",111,"Arab, Arabian",Islã,gdq,Mehri,23000,Y,,Islã,0.000,0.000,Y,1,3,N,N,,N,17.4882144801142,47.1083350906919,p13220.jpg,m13220_sa.png
SA,"Arábia Saudita",13437,Malaio,17,"Povos Malaios",215,Malay,Islã,zlm,Malay,17000,Y,,Islã,0.200,0.800,Y,1,5,Y,Y,MLYBSMN2DA,N,24.5514013250111,46.6979338852406,p13437.jpg,m00058.png
SA,"Arábia Saudita",14371,Persa,14,Iranianos-Medos,268,Persian,Islã,pes,"Persian, Iranian",241000,Y,,Islã,0.200,0.500,Y,1,5,Y,Y,PESTPVN2DA,N,24.664856,46.68937,p14371.jpg,
SA,"Arábia Saudita",14483,Punjabi,21,"Povos do Sul Asiático",462,"South Asia Muslim - other",Islã,pan,"Punjabi, Eastern",827000,Y,,Islã,0.000,1.000,Y,1,5,Y,Y,PANWTCN2DA,N,24.636329,46.69711,p14483.jpg,
SA,"Arábia Saudita",11359,Rohingya,21,"Povos do Sul Asiático",462,"South Asia Muslim - other",Islã,rhg,Rohingya,317000,Y,,Islã,0.000,0.000,Y,1,3,Y,Y,,N,24.744899,46.793406,p11359.jpg,m11359.png
SA,"Arábia Saudita",14884,"Shahari, Jibbali",10,"Mundo Árabe",111,"Arab, Arabian",Islã,shv,Shehri,42000,Y,,Islã,0.000,0.000,Y,1,0,N,N,,N,24.528083,46.875295,,
SA,"Arábia Saudita",14983,Somaliano,13,"Povos do Chifre da África-Cuchíticos",287,Somali,Islã,som,Somali,72000,Y,,Islã,0.000,0.330,Y,1,5,Y,Y,SOMTVI,N,17.1567207406696,42.6945727454358,p14983.jpg,m14983_sa.png
SA,"Arábia Saudita",15324,"South Asian, Telugu-speaking",21,"Povos do Sul Asiático",468,"South Asia - other",Hinduísmo,tel,Telugu,363000,Y,,Hinduísmo,0.600,3.000,Y,1,5,Y,Y,TCWWTC,N,24.798082,46.744651,p15324.jpg,
SA,"Arábia Saudita",10790,"Sul-asiático de fala bengali",21,"Povos do Sul Asiático",462,"South Asia Muslim - other",Islã,ben,Bengali,35000,Y,,Islã,0.066,0.400,Y,1,5,Y,Y,BNGBBSN2DA,N,24.6325146697162,46.7355936533244,p10790.jpg,
SA,"Arábia Saudita",15145,Swahili,22,"Africanos Subsaarianos",351,"Bantu, Swahili",Islã,swh,Swahili,411000,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,SWAHNVN2DA,N,24.756800513333,46.6825326282781,p15145.jpg,
SA,"Arábia Saudita",18274,Turco,24,"Povos Túrquicos",309,Turkish,Islã,tur,Turkish,34000,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,TRKWTC,N,24.7271469067044,46.8282946187016,p18274.jpg,
SA,"Arábia Saudita",15727,Urdu,21,"Povos do Sul Asiático",468,"South Asia - other",Hinduísmo,urd,Urdu,769000,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,URDPAKN2DA,N,24.4709974212939,46.2780670301693,p15727.jpg,m15727_sa.png
SA,"Arábia Saudita",15755,Uyghur,24,"Povos Túrquicos",313,Uyghur,Islã,uig,Uyghur,9100,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,UIGUMKN1DA,N,24.7184561912002,46.6921400749045,p15755.jpg,
AG,Argélia,12247,"Árabe iraquiano",10,"Mundo Árabe",113,"Arab, Levant",Islã,acm,"Arabic, Mesopotamian Spoken",4700,Y,,Islã,0.699,0.699,Y,1,4,Y,Y,ACMAS3,N,28.4894699998406,1.28376999998551,p12247.jpg,m00007.png
AG,Argélia,13819,"Árabe marroquino",10,"Mundo Árabe",115,"Arab, Maghreb",Islã,ary,"Arabic, Moroccan Spoken",181000,Y,,Islã,0.150,0.150,Y,1,4,Y,Y,ARYMBS,N,35.672831999697,-0.625895000353978,p13819.jpg,
AG,Argélia,10379,"Argelino de fala árabe",10,"Mundo Árabe",115,"Arab, Maghreb",Islã,arq,"Arabic, Algerian Spoken",29618000,Y,,Islã,0.008,0.009,Y,1,4,Y,Y,,Y,35.9974245827783,5.38943857423078,p10379.jpg,m10379_ag.png
AG,Argélia,11284,"Beduíno chaamba",10,"Mundo Árabe",137,"Bedouin, Saharan",Islã,arq,"Arabic, Algerian Spoken",137000,Y,"Tindouf - refugee area",Islã,0.000,0.000,Y,1,4,Y,Y,,Y,33.0876930004316,4.37932700024083,,m11284_ag.png
AG,Argélia,11633,"Beduíno dui-menia",10,"Mundo Árabe",137,"Bedouin, Saharan",Islã,arq,"Arabic, Algerian Spoken",82000,Y,Widespread.,Islã,0.000,0.009,Y,1,4,Y,Y,,Y,30.8656100116926,-2.45841072097801,p11633.jpg,m00009.png
AG,Argélia,12944,"Beduíno laguat",10,"Mundo Árabe",137,"Bedouin, Saharan",Islã,arq,"Arabic, Algerian Spoken",82000,Y,Widespread.,Islã,0.000,0.000,Y,1,4,Y,Y,,Y,33.9573922758328,3.10384444906208,p12944.jpg,m00009.png
AG,Argélia,13922,"Beduíno nail",10,"Mundo Árabe",137,"Bedouin, Saharan",Islã,arq,"Arabic, Algerian Spoken",38000,Y,Widespread.,Islã,0.000,0.000,Y,1,4,Y,Y,,Y,34.1449588567658,4.58884547563815,p13922.jpg,m00009.png
AG,Argélia,14584,"Beduíno ruarha",10,"Mundo Árabe",115,"Arab, Maghreb",Islã,arq,"Arabic, Algerian Spoken",82000,Y,Widespread.,Islã,0.000,0.000,Y,1,4,Y,Y,,Y,33.5254640696111,6.01443007618707,p14584.jpg,m00009.png
AG,Argélia,14938,"Beduíno sidi",10,"Mundo Árabe",137,"Bedouin, Saharan",Islã,arq,"Arabic, Algerian Spoken",137000,Y,Widespread.,Islã,0.000,0.009,Y,1,4,Y,Y,,Y,27.6114879998713,-3.43099899990392,,m00009.png
AG,Argélia,15095,"Beduíno suafa",10,"Mundo Árabe",137,"Bedouin, Saharan",Islã,arq,"Arabic, Algerian Spoken",130000,Y,Widespread.,Islã,0.000,0.009,Y,1,4,Y,Y,,Y,33.9574220352987,6.84987151915527,,m00009.png
AG,Argélia,15199,"Beduíno tajakant",10,"Mundo Árabe",137,"Bedouin, Saharan",Islã,arq,"Arabic, Algerian Spoken",1770000,Y,,Islã,0.000,0.000,Y,1,4,Y,Y,,Y,35.42078,3.23033,p15199.jpg,ag-map.png
AG,Argélia,16103,"Beduíno ziban",10,"Mundo Árabe",137,"Bedouin, Saharan",Islã,arq,"Arabic, Algerian Spoken",274000,Y,Widespread.,Islã,0.000,0.000,Y,1,4,Y,Y,,Y,28.4194520004095,-5.94466700018194,p16103.jpg,m00009.png
AG,Argélia,10774,Belbali,22,"Africanos Subsaarianos",288,Songhai,Islã,kcy,Korandje,3900,Y,"Southwestern Algeria, Tabelbala oasis, about halfway between Béchar and Tindouf, 3 villages: Kwara (Zaouia), Ifrnyu (Cheraia), Yami (Mahkhlouf).",Islã,0.000,0.000,Y,1,0,N,N,,Y,29.51367,-2.56296,p10774.jpg,
AG,Argélia,11199,"Berbere figig",10,"Mundo Árabe",141,Berber-Saharan,Islã,tzm,"Tamazight, Central Atlas",82000,Y,"West Atlas moutains area, adjacent valleys to Taza, Rabat area, south near Morocco border",Islã,0.000,0.019,Y,1,3,Y,Y,,Y,31.9632064229381,-0.961098650981967,p11199.jpg,m00034.png
AG,Argélia,12217,"Berbere imazighen",10,"Mundo Árabe",145,Berber-Shilha,Islã,tzm,"Tamazight, Central Atlas",1646000,Y,"West Atlas moutains area, adjacent valleys to Taza, Rabat area, south near Morocco border",Islã,0.625,0.700,Y,1,3,Y,Y,,Y,33.5636670003318,-0.285929999769678,p12217.jpg,m12217_ag.png
AG,Argélia,12399,"Berbere kabyle",10,"Mundo Árabe",142,Berber-Kabyle,Islã,kab,Kabyle,6029000,Y,"Bouira, Béjaïa, Tizi Ouzou, Bordj Bou Arréridj, Sétif, M’Sila, Jijel, Boumerdès, Mila, and Médéa provinces; Mediterranean coast east of Algiers; north, Grande Kabylie, from Thenia to Bgayet (Béjaïa), Lesser Kabyle dialect: east of Béjaïa between Tichy and Ziama Mansouria on the coast and inland, Tizi n Berber and Aokas.",Islã,0.240,0.250,Y,1,5,Y,Y,KABCEB,Y,36.39003,4.55784,p12399.jpg,m12399_ag.png
AG,Argélia,13669,"Berbere menasser",10,"Mundo Árabe",145,Berber-Shilha,Islã,tzm,"Tamazight, Central Atlas",82000,Y,"West Atlas moutains area, adjacent valleys to Taza, Rabat area, south near Morocco border",Islã,0.000,0.000,Y,1,3,Y,Y,,Y,32.9480378752477,-0.590039474642026,p13669.jpg,m13669_ag.png
AG,Argélia,13842,"Berbere mozabite",10,"Mundo Árabe",141,Berber-Saharan,Islã,mzb,Tumzabt,188000,Y,"Mzab region south of Algiers. 7 oases, Ghardaïa is principal one.",Islã,0.000,0.000,Y,1,3,N,Y,,Y,32.47268,3.84135,p13842.jpg,m00034.png
AG,Argélia,10803,"Berbere rifi",10,"Mundo Árabe",143,Berber-Riff,Islã,rif,Tarifit,3200,Y,"Oran, Tlemcen provinces.",Islã,0.005,0.019,Y,1,4,Y,Y,,Y,35.83907,-0.34831,p10803.jpg,m10803_ag.png
AG,Argélia,14899,"Berbere shawiya",10,"Mundo Árabe",144,Berber-Shawiya,Islã,shy,Tachawit,2339000,Y,"Khenchela, Tébessa, Biskra, Batna, Oum el-Bouaghi, Souk Ahras, and Guelma provinces: Aurès mountains, south and southeast of Grand Kabylie.",Islã,0.000,0.000,Y,1,3,Y,Y,,Y,35.27603,6.93694,p14899.jpg,m14899_ag.png
AG,Argélia,15609,"Berbere taznatit",10,"Mundo Árabe",141,Berber-Saharan,Islã,grr,Taznatit,12000,Y,"Béchar, Naama, Adrar, and El Bayadh provinces; Gourara region; Igli, Taghit, Ouakda, Beni Ounif, Boussemghoun; dying out in Touat region.",Islã,0.009,0.009,Y,1,0,N,N,,Y,29.1496,0.10051,,m00034.png
AG,Argélia,15473,"Berbere tidikelt tamzight",10,"Mundo Árabe",141,Berber-Saharan,Islã,arq,"Arabic, Algerian Spoken",1100,Y,"Tamanrasset province: Tidikelt, Salah area, and Tit south.",Islã,0.010,0.029,Y,1,4,Y,Y,,Y,26.91172,1.79388,,m00034.png
AG,Argélia,15572,"Berbere tougourt",10,"Mundo Árabe",141,Berber-Saharan,Islã,tjo,"Tamazight, Temacine",9600,Y,"North Ouargla province: Temacine, Tamelhat, Ghomra, and Meggarin areas, but mostly Bledit Amor.",Islã,0.040,0.050,Y,1,0,N,N,,Y,33.31437,6.0497,p15572.jpg,m00034.png
AG,Argélia,11321,Chenoua,10,"Mundo Árabe",142,Berber-Kabyle,Islã,cnu,Chenoua,98000,Y,"Aïn Defla province: north of Khemis; Chlef province: Mount Bissa area; Tipasa province: generally Mount Chenoua area; dialects: Chenoui in Mount Chenoua area, Beni Menacer to south and west; Djebel Bissa dialect in Tacheta forest area, and Beni Haoua village (Genevois and Reesink 1973).",Islã,0.000,0.000,Y,1,0,N,N,,Y,36.60729,2.19664,,m11321_ag.png
AG,Argélia,19206,"Chinese, general",11,"Povos do Leste Asiático",161,Chinese,Não-religioso,cmn,"Chinese, Mandarin",36000,Y,,Não-religioso,0.800,1.000,Y,1,5,Y,Y,CHNUNVN2DA,N,36.685411,3.21938,p19206.jpg,
AG,Argélia,14570,"Cigano balcã",12,"Povos da Eurásia",354,Romani,Cristianismo,arq,"Arabic, Algerian Spoken",4500,Y,,Islã,0.090,0.090,Y,1,4,Y,Y,,Y,36.6211191571234,3.09682026094629,p14570.jpg,
AG,Argélia,19007,Deaf,26,Surdo,328,Deaf,Cristianismo,asp,"Algerian Sign Language",219000,Y,,Islã,,0.280,Y,1,1,N,N,,Y,36.4762,3.5462,,m19007_ag.png
AG,Argélia,12070,Hausa,22,"Africanos Subsaarianos",186,Hausa,Islã,hau,Hausa,12000,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,HAUCLV,N,26.5006320707135,8.47740093290673,p12070.jpg,
AG,Argélia,12178,Idaksahak,22,"Africanos Subsaarianos",288,Songhai,Islã,dsq,Tadaksahak,2500,Y,Tamanrasset,Islã,0.000,0.000,Y,1,0,N,Y,,N,29.4126153396262,-3.28660317859385,p12178.jpg,m12178_ag.png
AG,Argélia,11764,Judeu,15,Judeus,197,Jews,"Religiões Étnicas",fra,French,700,Y,"Mostly cities","Religiões Étnicas",0.000,0.000,Y,1,5,Y,Y,FRNPDCN2DA,N,31.6093999999101,2.49052999995951,p11764.jpg,
AG,Argélia,18364,Ouargla,10,"Mundo Árabe",141,Berber-Saharan,Islã,oua,Tagargrent,22000,Y,"South of Constantine, near Mzab. Ouargla and N’Goussa are main centers.",Islã,0.020,0.050,Y,1,0,N,N,,Y,31.94879,5.27286,p18364.jpg,m00034.png
AG,Argélia,14639,Saharawi,10,"Mundo Árabe",112,"Arab, Hassaniya",Islã,mey,Hassaniyya,220000,Y,"Tindouf - refugee area",Islã,0.005,0.005,Y,1,3,Y,Y,,Y,27.6740536736381,-8.146384189179,p14639.jpg,m14639_ag.png
AG,Argélia,14911,"Shilha do sul",10,"Mundo Árabe",145,Berber-Shilha,Islã,shi,Tachelhit,6500,Y,"Béchar province, south near Morocco border: Tabelbala area.",Islã,0.000,0.090,Y,1,4,Y,Y,SHIRBDN1DA,Y,29.29423,-7.3006,p14911.jpg,m14911_ag.png
AG,Argélia,15226,"Tuaregue argelino",10,"Mundo Árabe",307,Tuareg,Islã,aao,"Arabic, Algerian Saharan Spoken",152000,Y,"Adrar, Béchar, Biskra, Djelfa, El Bayadh, El Oued, Ghardaïa, Illizi, Laghouat, Naama, Ouargla, Tamanrasset, and Tindouf provinces; Morocco border along Atlas mountains, northeast to Médéa, south of Algiers, southeast to Righ Wadi, south as far as plateau du Tademait.",Islã,0.009,0.009,Y,1,3,Y,Y,,Y,28.14156,1.84671,p15226.jpg,m15226_ag.png
AG,Argélia,15608,"Tuaregue hoggar",10,"Mundo Árabe",307,Tuareg,Islã,thv,"Tamahaq, Tahaggart",43000,Y,"Mainly Tamanrasset province south to Niger border; also southeast of Illizi and Adrar provinces; South Hoggar (Ajjer) mountain area. Hoggar Ghat dialect in southeast, Ganet area and west.",Islã,0.000,0.000,Y,1,3,N,N,,Y,22.48174,6.3768,p15608.jpg,m15608_ag.png
AG,Argélia,18274,Turco,24,"Povos Túrquicos",309,Turkish,Islã,tur,Turkish,3500,Y,,Islã,0.000,0.000,Y,1,5,Y,Y,TRKWTC,N,36.69981,2.962909,p18274.jpg,
AR,Argentina,15080,"Jew, Spanish-speaking",15,Judeus,197,Jews,"Religiões Étnicas",spa,Spanish,182000,N,,"Religiões Étnicas",0.210,0.210,Y,1,5,Y,Y,SPNWTC,Y,-34.5226859563918,-58.7487891971637,p15080.jpg,m15080_ar.png
AR,Argentina,18274,Turco,24,"Povos Túrquicos",309,Turkish,Islã,tur,Turkish,800,N,,Islã,0.000,0.000,Y,1,5,Y,Y,TRKWTC,N,-34.747146,-58.687017,p18274.jpg,
AM,Armênia,10528,"Azeri do norte",24,"Povos Túrquicos",126,Azerbaijani,Islã,azj,"Azerbaijani, North",500,N,,Islã,0.000,0.000,Y,1,5,Y,Y,AZEBSAN2DA,N,40.38793,45.54902,p10528.jpg,m10528_am.png
AM,Armênia,12877,"Kurdo curmanji",14,Iranianos-Medos,208,Kurd,Islã,kmr,"Kurdish, Northern",2200,N,"Aragatsotn province: Talin town; Ararat Province: Artashat and Masis towns; Armavir province: Echmiadzin; Geghark’unik’ province: southeastern coast, Lake Sevan; Kotayk’ province: Abovian area; Shirak and Lorri provinces; other main towns and cities.",Islã,0.500,0.500,Y,1,5,Y,Y,KMRIBT,Y,40.45396,43.75905,p12877.jpg,m12877_am.png
AM,Armênia,15284,Tártaro,24,"Povos Túrquicos",311,Ural-Siberian,Islã,tat,Tatar,500,N,,Islã,0.000,1.500,Y,1,5,Y,Y,TTRIBTN2DA,N,40.836098,45.106639,p15284.jpg,
AM,Armênia,20455,Yazidi,14,Iranianos-Medos,208,Kurd,Islã,kmr,"Kurdish, Northern",35000,N,"Aragatsotn province: Talin town; Ararat Province: Artashat and Masis towns; Armavir province: Echmiadzin; Geghark’unik’ province: southeastern coast, Lake Sevan; Kotayk’ province: Abovian area; Shirak and Lorri provinces; other main towns and cities.","Religiões Étnicas",0.000,0.000,Y,1,5,Y,Y,KMRIBT,N,40.233333,44.25,p20455.jpg,
AS,Austrália,19314,"Afghani, general",21,"Povos do Sul Asiático",463,"South Asia Muslim - Pashtun",Islã,prs,Dari,26000,N,,Islã,0.000,0.000,Y,1,5,Y,Y,PRSGNNN2DA,N,-37.807867,144.951575,,
AS,Austrália,19204,"Arab, general",10,"Mundo Árabe",324,"Arab World, general",Islã,acm,"Arabic, Mesopotamian Spoken",69000,N,,Islã,0.300,0.500,Y,1,4,Y,Y,ACMAS3,N,-33.8678,151.2078,p19204.jpg,
AS,Austrália,12247,"Árabe iraquiano",10,"Mundo Árabe",113,"Arab, Levant",Islã,acm,"Arabic, Mesopotamian Spoken",70000,N,,Islã,1.000,4.000,Y,1,4,Y,Y,ACMAS3,N,-37.812986,144.886962,p12247.jpg,m00007.png
AS,Austrália,11029,Birmanês,23,"Povos Tibetanos/Himalaios",154,Burmese,Budismo,mya,Burmese,13000,N,,Budismo,0.070,0.350,Y,1,5,Y,Y,MYAOJVN2DA,N,-37.893995,144.626576,p11029.jpg,
AS,Austrália,10953,Bósnio,12,"Povos da Eurásia",284,"Slav, Southern",Cristianismo,bos,Bosnian,34000,N,,Islã,0.300,0.500,Y,1,5,Y,Y,,N,-33.928568,151.19899,p10953.jpg,
AS,Austrália,11982,Gujarati,21,"Povos do Sul Asiático",442,"South Asia Hindu - other",Hinduísmo,guj,Gujarati,54000,N,,Hinduísmo,0.000,2.000,Y,1,5,Y,Y,GUJWTCN2DA,N,-37.71,144.79,p11982.jpg,m00040.png
AS,Austrália,12076,Hazara,14,Iranianos-Medos,268,Persian,Islã,haz,Hazaragi,16000,N,,Islã,0.030,0.030,Y,1,3,Y,Y,,N,-27.633275,153.127326,p12076_as.jpg,
AS,Austrália,18495,"Hmong njua",20,"Povos do Sudeste Asiático",230,"Miao / Hmong","Religiões Étnicas",hnj,"Hmong Njua",2200,N,,"Religiões Étnicas",2.000,4.000,Y,1,5,N,Y,BLUASIN1DA,N,-35.33088,149.156133,p18495.jpg,
AS,Austrália,12322,Japonês,11,"Povos do Leste Asiático",194,Japanese,Budismo,jpn,Japanese,37000,N,,Budismo,1.600,5.000,Y,1,5,Y,Y,JPNNITN1DA,N,-33.8671389995652,151.2073,p12322.jpg,
AS,Austrália,12347,"Jew, English-speaking",15,Judeus,197,Jews,"Religiões Étnicas",eng,English,114000,N,,"Religiões Étnicas",0.015,1.000,Y,1,5,Y,Y,ENGESV,N,-33.8671389995652,151.2072,p12347.jpg,
AS,Austrália,12662,"Khmer central",20,"Povos do Sudeste Asiático",239,Mon-Khmer,Budismo,khm,Khmer,35000,N,,Budismo,1.400,5.000,Y,1,5,Y,Y,KMHBSCN2DA,N,-37.954,145.146,p12662_as.jpg,
